lastname,firstname,residentID,programID,name
Olson,Desmond,84105011,FMD,Family Medicine
Orozco,Ari,48110996,URO,Urology
Orozco,Idris,68494293,DRA,Diagnostic Radiology
Orozco,Joy,87892827,FMD,Family Medicine
Orozco,Junior,31801896,IMD,Internal Medicine
Orozco,Kaiser,21148376,FMD,Family Medicine
Orozco,Nash,73253821,IMD,Internal Medicine
Orozco,Sarah,10042294,ANT,Anesthesiology
Orr,Alison,96302331,DMP,Diagnostic and Molecular Pathology
Orr,Egypt,76353819,FMD,Family Medicine
Ortega,Ahmad,76348577,FMD,Family Medicine
Ortega,Boden,94769986,FMD,Family Medicine
Ortega,Cadence,48728152,DRA,Diagnostic Radiology
Ortega,Hayden,90904354,EMD,Emergency Medicine
Ortega,Jordyn,22150364,PSY,Psychiatry
Ortega,Juliette,25529005,FMD,Family Medicine
Ortega,Kaitlyn,60210071,IMD,Internal Medicine
Ortega,Mac,39813958,PDT,Pediatrics
Ortega,Tate,48506600,FMD,Family Medicine
Ortiz,Curtis,86506937,IMD,Internal Medicine
Ortiz,Elle,64167962,FMD,Family Medicine
Ortiz,Hayden,64897483,FMD,Family Medicine
Ortiz,Luca,89411294,IMD,Internal Medicine
Ortiz,Raymond,30792524,XXX,NOT_MATCHED
Osborne,Gideon,74751204,FMD,Family Medicine
Osborne,Kyra,83341919,PSY,Psychiatry
Osborne,Skylar,69490742,FMD,Family Medicine
Owen,Elina,36176059,EMD,Emergency Medicine
Owen,Grayson,19604035,IMD,Internal Medicine
Owen,Marina,85692240,PSY,Psychiatry
Owen,Serenity,63744745,FMD,Family Medicine
Owens,Ansley,22297007,PSY,Psychiatry
Owens,Leandro,68030754,PSU,Plastic Surgery
Owens,Remy,70858555,IMD,Internal Medicine
Owens,Remy,80256445,IMD,Internal Medicine
Pace,Brody,95180731,FMD,Family Medicine
Pace,Hezekiah,71400849,FMD,Family Medicine
Pace,Jabari,50135503,FMD,Family Medicine
Pace,Kason,98847703,FMD,Family Medicine
Pace,Liv,21211845,FMD,Family Medicine
Pacheco,Darwin,48752901,FMD,Family Medicine
Pacheco,Elisha,18803306,FMD,Family Medicine
Pacheco,Kole,47078394,FMD,Family Medicine
Page,Bruce,51908453,ROC,Radiation Oncology
Page,Isabella,79415242,PDT,Pediatrics
Page,Janelle,99084896,GSU,General Surgery
Page,Mckenzie,38187146,PSY,Psychiatry
Page,Rafael,64347557,XXX,NOT_MATCHED
Palacios,Carlos,32090142,IMD,Internal Medicine
Palacios,Gabriel,10159096,FMD,Family Medicine
Palacios,Natasha,96482671,XXX,NOT_MATCHED
Palacios,Scott,71662088,ANT,Anesthesiology
Palmer,Jace,87378575,FMD,Family Medicine
Palmer,Kayleigh,53234705,IMD,Internal Medicine
Palmer,Luella,18795890,IMD,Internal Medicine
Palmer,Rebecca,79851846,DMP,Diagnostic and Molecular Pathology
Park,Esmeralda,77683493,ANT,Anesthesiology
Park,Londyn,20806248,FMD,Family Medicine
Park,Noelle,95539668,IMD,Internal Medicine
Park,Nylah,72667707,FMD,Family Medicine
Park,Thiago,21014910,FMD,Family Medicine
Parker,Avianna,20248385,FMD,Family Medicine
Parker,Everleigh,63795831,ORS,Orthopedic Surgery
Parker,Jefferson,82890944,FMD,Family Medicine
Parks,Anders,70111490,CSU,Cardiac Surgery
Parks,Rocky,65092229,FMD,Family Medicine
Parra,Adalynn,87936513,FMD,Family Medicine
Parra,Fisher,62730619,FMD,Family Medicine
Parra,Ramona,48534127,IMD,Internal Medicine
Parra,Simone,93880635,ORS,Orthopedic Surgery
Parrish,Kylo,63634530,XXX,NOT_MATCHED
Parsons,Irene,76414014,PSU,Plastic Surgery
Parsons,Maria,14000858,IMD,Internal Medicine
Parsons,Naomi,34192507,GSU,General Surgery
Parsons,Scarlett,19061385,FMD,Family Medicine
Patel,Dallas,43000507,FMD,Family Medicine
Patel,Hazel,46681069,FMD,Family Medicine
Patel,Lorenzo,99915997,XXX,NOT_MATCHED
Patel,Zahir,77215466,FMD,Family Medicine
Patrick,Belle,46720096,IMD,Internal Medicine
Patrick,Emmalyn,34821207,FMD,Family Medicine
Patrick,Izabella,91226487,FMD,Family Medicine
Patrick,Juliet,36359137,IMD,Internal Medicine
Patrick,Maryam,89744341,PDT,Pediatrics
Patrick,Paul,83228609,IMD,Internal Medicine
Patrick,Santana,99331577,FMD,Family Medicine
Patrick,Vihaan,16173355,XXX,NOT_MATCHED
Patterson,Eleanor,83201068,FMD,Family Medicine
Patterson,Jaylin,72548724,OBG,Obstetrics and Gynecology
Patterson,Mordechai,14386562,FMD,Family Medicine
Patterson,Oakleigh,32269192,FMD,Family Medicine
Patton,Blakely,87662495,FMD,Family Medicine
Patton,Elliott,95750901,ANT,Anesthesiology
Patton,Jimmy,90842563,XXX,NOT_MATCHED
Patton,Lilian,50591319,GSU,General Surgery
Patton,Rogelio,26849515,ANT,Anesthesiology
Paul,Elisa,22110998,FMD,Family Medicine
Paul,Ermias,39683685,FMD,Family Medicine
Paul,Greyson,63086887,FMD,Family Medicine
Paul,Ian,89539175,PSY,Psychiatry
Paul,Jude,69519208,ANT,Anesthesiology
Paul,Simon,94615396,PDT,Pediatrics
Paul,Tadeo,87179132,OPH,Ophthalmology
Payne,Angie,99218322,ORS,Orthopedic Surgery
Payne,Clyde,42864061,DRA,Diagnostic Radiology
Payne,Jolie,54942048,IMD,Internal Medicine
Payne,Remi,91352151,OPH,Ophthalmology
Payne,Stephen,96125916,PSY,Psychiatry
Pearson,Ariya,63549257,FMD,Family Medicine
Pearson,Eden,99621391,DRA,Diagnostic Radiology
Pearson,Jocelyn,35186704,FMD,Family Medicine
Pearson,Kinsley,48479257,FMD,Family Medicine
Pearson,Noemi,40498581,XXX,NOT_MATCHED
Pearson,Santos,50426044,FMD,Family Medicine
Peck,Ailani,37004829,PSY,Psychiatry
Peck,Amari,25317617,ORS,Orthopedic Surgery
Peck,Otis,50038706,PSY,Psychiatry
Peck,Phoebe,58375334,FMD,Family Medicine
Peck,Raelyn,68206392,ANT,Anesthesiology
Peck,Treasure,68327918,ANT,Anesthesiology
Peck,Vera,49029315,IMD,Internal Medicine
Pena,Aidan,73499377,FMD,Family Medicine
Pena,Camden,28533371,FMD,Family Medicine
Pena,Louise,34039724,IMD,Internal Medicine
Pennington,Hamza,85316224,PDT,Pediatrics
Pennington,Millie,88518773,GSU,General Surgery
Pennington,Royce,49155905,FMD,Family Medicine
Pennington,Terrance,33166593,OPH,Ophthalmology
Pennington,Zhuri,37779323,FMD,Family Medicine
Peralta,Arielle,37224756,FMD,Family Medicine
Peralta,Eli,58523915,IMD,Internal Medicine
Peralta,Elina,46137414,PSY,Psychiatry
Peralta,Saige,59423924,ANT,Anesthesiology
Perez,Delaney,52042699,FMD,Family Medicine
Perez,Elliott,62813365,PDT,Pediatrics
Perez,Kamryn,13146486,IMD,Internal Medicine
Perez,King,75325259,IMD,Internal Medicine
Perez,Kynlee,59595800,FMD,Family Medicine
Perez,Melanie,83456304,OTO,Otolaryngology - Head and Neck Surgery
Perkins,Lionel,54634314,FMD,Family Medicine
Perkins,Mack,79449930,IMD,Internal Medicine
Perkins,Mccoy,42174957,FMD,Family Medicine
Perkins,Noelle,21344377,FMD,Family Medicine
Perkins,Violet,91686527,FMD,Family Medicine
Perry,Imani,76175628,URO,Urology
Perry,Lilian,48722140,OBG,Obstetrics and Gynecology
Perry,Rogelio,13273037,DRA,Diagnostic Radiology
Person,Damon,48892885,PSY,Psychiatry
Peters,Isaias,72813559,ANT,Anesthesiology
Peters,Makayla,58862545,PDT,Pediatrics
Petersen,Amara,26837699,OBG,Obstetrics and Gynecology
Petersen,Danielle,15627428,PSY,Psychiatry
Petersen,Rex,72504059,DRA,Diagnostic Radiology
Petersen,Roman,40719173,PSY,Psychiatry
Peterson,Abby,39412029,XXX,NOT_MATCHED
Peterson,Julien,58429245,PDT,Pediatrics
Peterson,Michaela,38917799,DMT,Dermatology
Pham,Cannon,61669139,VSU,Vascular Surgery
Pham,Florence,80964964,IMD,Internal Medicine
Pham,Hazel,16885539,FMD,Family Medicine
Pham,Holly,55996588,XXX,NOT_MATCHED
Pham,Luciano,56897212,XXX,NOT_MATCHED
Phan,Crew,87229176,IMD,Internal Medicine
Phan,Deandre,91557277,IMD,Internal Medicine
Phan,Kaydence,88359854,FMD,Family Medicine
Phan,Lilah,75928898,PDT,Pediatrics
Phelps,Amani,83600881,FMD,Family Medicine
Phelps,Amira,67941034,FMD,Family Medicine
Phelps,Hudson,29574486,PDT,Pediatrics
Phelps,Marisol,66534199,FMD,Family Medicine
Phelps,Rayden,63135302,FMD,Family Medicine
Phelps,Shepard,93732236,DRA,Diagnostic Radiology
Phillips,Amari,22277746,FMD,Family Medicine
Phillips,Arielle,61009627,FMD,Family Medicine
Phillips,Emmaline,21489917,FMD,Family Medicine
Phillips,Gunner,14742808,FMD,Family Medicine
Phillips,Jolie,52662209,IMD,Internal Medicine
Phillips,Miriam,24379203,FMD,Family Medicine
Pierce,Hayden,64985859,OBG,Obstetrics and Gynecology
Pierce,Isabella,43743701,ANT,Anesthesiology
Pierce,Keenan,88191902,FMD,Family Medicine
Pierce,Morgan,65102282,ANT,Anesthesiology
Pierce,Stanley,90228751,PSY,Psychiatry
Pineda,Hattie,11746329,XXX,NOT_MATCHED
Pittman,Lilith,12473659,GSU,General Surgery
Pittman,Ridge,45611516,GSU,General Surgery
Pittman,Shiloh,15012263,FMD,Family Medicine
Pitts,Kamari,79382303,PMR,Physical Medicine & Rehabilitation
Pollard,Georgia,94883451,FMD,Family Medicine
Pollard,Kadence,83747631,XXX,NOT_MATCHED
Pollard,Lilianna,19207941,DRA,Diagnostic Radiology
Pollard,Milan,67549660,ANT,Anesthesiology
Pollard,Nathaniel,25122244,FMD,Family Medicine
Pollard,Warren,77651282,FMD,Family Medicine
Pollard,Zeke,89477420,FMD,Family Medicine
Ponce,Eileen,53971159,DRA,Diagnostic Radiology
Ponce,Keegan,22158119,IMD,Internal Medicine
Ponce,Raquel,81188609,PSY,Psychiatry
Poole,Liam,74094228,FMD,Family Medicine
Pope,Emani,51356200,FMD,Family Medicine
Pope,Journee,44326065,FMD,Family Medicine
Pope,Karter,31566579,IMD,Internal Medicine
Pope,Maddox,75779577,XXX,NOT_MATCHED
Porter,Rayan,69935987,XXX,NOT_MATCHED
Portillo,Alisson,18032848,FMD,Family Medicine
Portillo,Frankie,26505578,FMD,Family Medicine
Portillo,Kase,24494254,FMD,Family Medicine
Potter,Beau,42144584,FMD,Family Medicine
Potter,Frederick,59832882,IMD,Internal Medicine
Potter,Milo,72164540,PSY,Psychiatry
Potter,Scout,84539014,FMD,Family Medicine
Potts,Collins,69914136,NRO,Neurology
Potts,Sadie,66275667,FMD,Family Medicine
Powell,Kaydence,45929197,IMD,Internal Medicine
Powell,Mya,53494114,EMD,Emergency Medicine
Powell,Ocean,50926652,PDT,Pediatrics
Powell,Winter,10693800,FMD,Family Medicine
Powers,Frida,88356195,PDT,Pediatrics
Powers,Gage,86859477,FMD,Family Medicine
Pratt,Anders,13464052,FMD,Family Medicine
Pratt,Curtis,80736506,IMD,Internal Medicine
Pratt,Kalel,77846704,ANT,Anesthesiology
Preston,Brett,29257387,FMD,Family Medicine
Preston,Elaine,10719818,GSU,General Surgery
Preston,Johnny,47149142,IMD,Internal Medicine
Preston,Jordyn,49635149,FMD,Family Medicine
Preston,Patrick,80528699,FMD,Family Medicine
Preston,Quinn,98430882,FMD,Family Medicine
Price,Bryce,19347128,PDT,Pediatrics
Price,Dakari,37676409,GSU,General Surgery
Price,Vicente,32854426,IMD,Internal Medicine
Prince,Dane,88826203,IMD,Internal Medicine
Prince,Izabella,63150742,XXX,NOT_MATCHED
Prince,Journee,34725929,FMD,Family Medicine
Prince,Russell,77660620,GSU,General Surgery
Proctor,Dakari,73079327,FMD,Family Medicine
Proctor,Lilah,39085709,IMD,Internal Medicine
Proctor,Martin,17478169,IMD,Internal Medicine
Pruitt,Harper,51469481,PMR,Physical Medicine & Rehabilitation
Pruitt,Jaylah,50834255,FMD,Family Medicine
Pruitt,Madalyn,69935545,FMD,Family Medicine
Pruitt,Mercy,43716962,FMD,Family Medicine
Pruitt,Tru,56181245,PSY,Psychiatry
Quinn,Murphy,84533051,FMD,Family Medicine
Quinn,Zoe,80134937,NRO,Neurology
Quintana,Alyssa,39487627,IMD,Internal Medicine
Quintana,Bennett,23367073,FMD,Family Medicine
Quintana,Kate,89759108,FMD,Family Medicine
Quintana,Oscar,43005296,IMD,Internal Medicine
Quintero,Carter,91626386,IMD,Internal Medicine
Quintero,Rayne,69660642,FMD,Family Medicine
Ramirez,Chance,88715259,IMD,Internal Medicine
Ramirez,Reuben,90883408,XXX,NOT_MATCHED
Ramirez,Ryan,56007613,IMD,Internal Medicine
Ramirez,Thatcher,68313168,FMD,Family Medicine
Ramos,Brooke,17066980,GSU,General Surgery
Ramos,Kade,11505568,FMD,Family Medicine
Ramsey,Aitana,91763263,IMD,Internal Medicine
Ramsey,Boden,59056048,FMD,Family Medicine
Ramsey,Ezra,18337796,FMD,Family Medicine
Ramsey,Kamari,43576103,OBG,Obstetrics and Gynecology
Randall,Alma,16287274,FMD,Family Medicine
Randall,Briar,21963190,FMD,Family Medicine
Randall,Rohan,61337865,XXX,NOT_MATCHED
Rangel,Corey,32724731,PSY,Psychiatry
Rangel,Idris,26764980,IMD,Internal Medicine
Rangel,Keanu,87981571,ANT,Anesthesiology
Rangel,Lilyana,17148084,FMD,Family Medicine
Rangel,Maxwell,64794702,FMD,Family Medicine
Rasmussen,Armani,86175399,PDT,Pediatrics
Rasmussen,Callahan,44939253,FMD,Family Medicine
Rasmussen,Deborah,88463520,ORS,Orthopedic Surgery
Rasmussen,Jackson,11451114,FMD,Family Medicine
Rasmussen,Margaret,82314413,ANT,Anesthesiology
Rasmussen,Stormi,51049525,FMD,Family Medicine
Rasmussen,Thatcher,83779742,GSU,General Surgery
Ray,Flora,55867343,IMD,Internal Medicine
Ray,Garrett,33172244,FMD,Family Medicine
Ray,Meredith,23763241,FMD,Family Medicine
Raymond,Camilla,41757430,PSY,Psychiatry
Raymond,Emmaline,62707984,EMD,Emergency Medicine
Raymond,Israel,75925940,OPH,Ophthalmology
Raymond,Miguel,98300776,FMD,Family Medicine
Raymond,Noel,74613133,FMD,Family Medicine
Reed,Carson,81393528,IMD,Internal Medicine
Reed,Kameron,23411327,FMD,Family Medicine
Reed,Kyson,96450092,FMD,Family Medicine
Reed,Silas,53090313,DMP,Diagnostic and Molecular Pathology
Reese,Hadleigh,72054662,FMD,Family Medicine
Reese,Jensen,55198482,FMD,Family Medicine
Reese,Nayeli,54740973,IMD,Internal Medicine
Reeves,Emberly,20991609,PSY,Psychiatry
Reeves,Jordan,12360334,IMD,Internal Medicine
Reeves,Kamila,30980186,PSY,Psychiatry
Reeves,Luke,73038358,FMD,Family Medicine
Reeves,Robin,26656277,XXX,NOT_MATCHED
Reid,Tomas,97820281,XXX,NOT_MATCHED
Reid,Truett,35888301,FMD,Family Medicine
Reilly,Brooke,40497223,XXX,NOT_MATCHED
Reilly,Hendrix,47703607,PSY,Psychiatry
Reilly,Nathalia,86586495,FMD,Family Medicine
Reyes,Emerald,86155877,FMD,Family Medicine
Reyes,Giavanna,48495978,FMD,Family Medicine
Reyes,Grant,34381668,ANT,Anesthesiology
Reyes,Jovanni,45790293,FMD,Family Medicine
Reyna,Brody,73556552,DMP,Diagnostic and Molecular Pathology
Reyna,Dakota,63729958,FMD,Family Medicine
Reyna,Forrest,17318410,IMD,Internal Medicine
Reyna,Hakeem,30187019,PSY,Psychiatry
Reyna,Remington,77798871,FMD,Family Medicine
Reyna,Ronald,54864602,FMD,Family Medicine
Reyna,Skye,63115678,ORS,Orthopedic Surgery
Reynolds,Dax,27640456,IMD,Internal Medicine
Reynolds,Mae,31570504,GSU,General Surgery
Reynolds,Marisol,81946206,OBG,Obstetrics and Gynecology
Rhodes,Fisher,30579342,FMD,Family Medicine
Rhodes,Frida,77947425,FMD,Family Medicine
Rhodes,Isabel,53827523,GSU,General Surgery
Rhodes,Jenesis,45660749,XXX,NOT_MATCHED
Rhodes,Marshall,93181210,FMD,Family Medicine
Rhodes,Russell,57817811,FMD,Family Medicine
Rhodes,Violet,77010799,PDT,Pediatrics
Rhodes,Zakai,49738607,FMD,Family Medicine
Rice,Bria,39074523,IMD,Internal Medicine
Rice,Diego,74038258,XXX,NOT_MATCHED
Rice,Jonas,51287259,XXX,NOT_MATCHED
Rice,Keilani,29254048,FMD,Family Medicine
Rich,Ace,90373361,FMD,Family Medicine
Rich,Andrea,19041748,FMD,Family Medicine
Rich,Margot,30652716,OPH,Ophthalmology
Rich,Naya,98115568,FMD,Family Medicine
Richard,Brodie,57404819,FMD,Family Medicine
Richard,Griffin,26984244,FMD,Family Medicine
Richard,Malia,98487724,FMD,Family Medicine
Richards,Atticus,23741620,FMD,Family Medicine
Richards,Bodhi,23239444,IMD,Internal Medicine
Richardson,Blair,22287379,XXX,NOT_MATCHED
Richardson,Kinslee,64293831,ORS,Orthopedic Surgery
Richardson,Winter,36683470,FMD,Family Medicine
Richmond,Atticus,98405810,FMD,Family Medicine
Richmond,Emily,10060680,FMD,Family Medicine
Richmond,Monica,19951375,FMD,Family Medicine
Riley,Darren,87014588,PDT,Pediatrics
Riley,Ivy,26843430,FMD,Family Medicine
Riley,Jemma,74995670,EMD,Emergency Medicine
Riley,Jordan,19041387,DMP,Diagnostic and Molecular Pathology
Riley,Kyler,54682784,FMD,Family Medicine
Riley,Lina,66820509,FMD,Family Medicine
Rios,Autumn,71136694,FMD,Family Medicine
Rios,Callie,67589042,FMD,Family Medicine
Rios,Jamie,94872747,XXX,NOT_MATCHED
Rios,Kylian,59617704,NRO,Neurology
Rios,Mary,74221007,PSY,Psychiatry
Rivas,Abner,94082998,URO,Urology
Rivas,Ava,80198988,NRS,Neurosurgery
Rivas,Damari,55793041,FMD,Family Medicine
Rivas,Dante,81716632,FMD,Family Medicine
Rivas,Derrick,47588589,XXX,NOT_MATCHED
Rivas,Emery,99628223,XXX,NOT_MATCHED
Rivas,Frederick,94158256,PSY,Psychiatry
Rivas,Isaiah,86780114,ORS,Orthopedic Surgery
Rivas,Nathalia,42781558,GSU,General Surgery
Rivers,Emmitt,54893148,NRS,Neurosurgery
Rivers,Kason,31063352,ANT,Anesthesiology
Rivers,Sasha,94340667,FMD,Family Medicine
Roach,Briar,70866670,FMD,Family Medicine
Roach,Caspian,35121564,FMD,Family Medicine
Roach,Evelynn,89429096,FMD,Family Medicine
Roach,Gregory,69391891,FMD,Family Medicine
Roach,Odin,25384466,FMD,Family Medicine
Roach,Samir,56956586,PSY,Psychiatry
Roach,Serenity,42292284,URO,Urology
Roach,Tru,85262779,FMD,Family Medicine
Robbins,Barbara,31478482,IMD,Internal Medicine
Robbins,Charlie,48252573,OBG,Obstetrics and Gynecology
Robbins,Jensen,82462108,XXX,NOT_MATCHED
Robbins,Maleah,84320096,FMD,Family Medicine
Roberson,Anaya,26374066,PDT,Pediatrics
Roberson,Charley,31834318,FMD,Family Medicine
Roberson,Emmitt,79634194,FMD,Family Medicine
Roberson,Madalyn,60187310,XXX,NOT_MATCHED
Roberson,Meilani,69817186,IMD,Internal Medicine
Roberson,Zayden,68740418,FMD,Family Medicine
Roberts,Lincoln,58498305,FMD,Family Medicine
Roberts,Sincere,65373174,FMD,Family Medicine
Robertson,Anais,33034531,XXX,NOT_MATCHED
Robertson,Emery,97125784,PSY,Psychiatry
Robertson,Hugo,41835730,PMR,Physical Medicine & Rehabilitation
Robinson,Darian,91259067,XXX,NOT_MATCHED
Robinson,Enrique,48901766,XXX,NOT_MATCHED
Robinson,Steven,70635877,IMD,Internal Medicine
Robles,Jasiah,57280241,OTO,Otolaryngology - Head and Neck Surgery
Rocha,Alanna,75825516,FMD,Family Medicine
Rocha,Kameron,29825022,FMD,Family Medicine
Rodgers,Aila,51875850,IMD,Internal Medicine
Rodgers,Cullen,38386038,FMD,Family Medicine
Rodgers,Gloria,68970022,IMD,Internal Medicine
Rodgers,Kaydence,85828959,FMD,Family Medicine
Rodgers,Legacy,72416639,OBG,Obstetrics and Gynecology
Rodgers,Lilah,43552943,PSY,Psychiatry
Rodgers,Regina,76823735,PSU,Plastic Surgery
Rodgers,Watson,40909648,FMD,Family Medicine
Rodriguez,Kora,38709447,FMD,Family Medicine
Rodriguez,Troy,56159945,XXX,NOT_MATCHED
Rodriguez,Virginia,42208243,IMD,Internal Medicine
Rogers,Caiden,14145996,FMD,Family Medicine
Rogers,Everlee,54012589,DRA,Diagnostic Radiology
Rogers,Milena,67923939,EMD,Emergency Medicine
Rogers,Teresa,41647795,XXX,NOT_MATCHED
Rogers,Yahir,13989227,FMD,Family Medicine
Rojas,Abigail,57932119,FMD,Family Medicine
Rojas,Dior,99865246,IMD,Internal Medicine
Rojas,Freyja,86774615,IMD,Internal Medicine
Rojas,Maverick,44566498,GSU,General Surgery
Rojas,Yousef,31100571,FMD,Family Medicine
Rollins,Daisy,67422448,PSY,Psychiatry
Rollins,Esperanza,50322677,FMD,Family Medicine
Rollins,Leyla,35273462,FMD,Family Medicine
Rollins,Nadia,83041167,OBG,Obstetrics and Gynecology
Romero,Ada,60030735,XXX,NOT_MATCHED
Romero,Aziel,33188308,FMD,Family Medicine
Romero,Cheyenne,34141133,ANT,Anesthesiology
Romero,Darian,85587507,FMD,Family Medicine
Romero,Dylan,63458828,VSU,Vascular Surgery
Romero,Landen,75243794,XXX,NOT_MATCHED
Romero,Maryam,44840530,FMD,Family Medicine
Romero,Ronin,38083140,FMD,Family Medicine
Rosales,Lina,73867061,URO,Urology
Rosales,Lyla,82564520,PSY,Psychiatry
Rosario,Azrael,58263124,FMD,Family Medicine
Rosario,Kennedy,37495841,XXX,NOT_MATCHED
Rosario,Londyn,13252264,FMD,Family Medicine
Rosario,Madilynn,40302125,PDT,Pediatrics
Rosario,Zechariah,77539325,FMD,Family Medicine
Rosas,Asher,85445235,FMD,Family Medicine
Rosas,River,23888320,DMT,Dermatology
Rose,Amos,59646700,EMD,Emergency Medicine
Rose,Jakari,41715817,FMD,Family Medicine
Rose,Kira,62940557,FMD,Family Medicine
Rose,Rome,93661301,IMD,Internal Medicine
Ross,Deacon,66767632,XXX,NOT_MATCHED
Ross,Yehuda,16365920,IMD,Internal Medicine
Roth,Kaia,40605502,FMD,Family Medicine
Roth,Kaisley,82758471,ANT,Anesthesiology
Roth,Landen,28797960,FMD,Family Medicine
Roth,Nathaniel,66187250,OPH,Ophthalmology
Rowe,Jamir,96877568,FMD,Family Medicine
Rowe,Murphy,80590228,XXX,NOT_MATCHED
Rowe,Quinton,49216314,FMD,Family Medicine
Rowland,Alaina,64306552,FMD,Family Medicine
Rowland,Elsie,60942776,FMD,Family Medicine
Rowland,King,83560937,FMD,Family Medicine
Rowland,Rhys,57494591,OBG,Obstetrics and Gynecology
Roy,Margaret,76379043,FMD,Family Medicine
Roy,Quinn,40506904,FMD,Family Medicine
Rubio,Ava,20893120,FMD,Family Medicine
Rubio,Cassius,83909932,DMP,Diagnostic and Molecular Pathology
Rubio,Christina,26753844,FMD,Family Medicine
Rubio,Natalia,44445773,FMD,Family Medicine
Ruiz,Brayan,34054053,FMD,Family Medicine
Ruiz,Brinley,53066564,PSY,Psychiatry
Ruiz,Colt,30057697,EMD,Emergency Medicine
Ruiz,Eric,75140423,FMD,Family Medicine
Ruiz,Kason,52933211,DRA,Diagnostic Radiology
Ruiz,Zion,12220959,MGG,Medical Genetics and Genomics
Rush,Kaiya,31679424,OTO,Otolaryngology - Head and Neck Surgery
Rush,Kobe,79569797,FMD,Family Medicine
Rush,Koda,85207278,FMD,Family Medicine
Rush,Makai,94686496,FMD,Family Medicine
Russell,Enrique,45759413,NRS,Neurosurgery
Russell,Norah,36543344,FMD,Family Medicine
Russell,Ximena,98095162,OBG,Obstetrics and Gynecology
Russo,Bishop,69196476,IMD,Internal Medicine
Russo,Desmond,42595400,ROC,Radiation Oncology
Russo,Gwen,74784500,VSU,Vascular Surgery
Russo,Idris,29379927,XXX,NOT_MATCHED
Russo,Jianna,68491627,XXX,NOT_MATCHED
Ryan,Brycen,60195006,FMD,Family Medicine
Ryan,Leon,59684340,FMD,Family Medicine
Salas,Cheyenne,59597968,FMD,Family Medicine
Salas,Dennis,95173410,FMD,Family Medicine
Salazar,Alianna,40203770,FMD,Family Medicine
Salazar,Harlan,38313413,PSY,Psychiatry
Salazar,Kiara,70682354,PDT,Pediatrics
Salazar,Lyanna,83492419,FMD,Family Medicine
Salazar,Owen,47660516,XXX,NOT_MATCHED
Salazar,Renata,98561913,DMT,Dermatology
Salgado,Angela,32924798,IMD,Internal Medicine
Salgado,Fallon,45542166,PMR,Physical Medicine & Rehabilitation
Salgado,Maverick,91131820,FMD,Family Medicine
Salinas,Mallory,66757917,FMD,Family Medicine
Salinas,Nicholas,39119205,EMD,Emergency Medicine
Salinas,Roy,48637244,FMD,Family Medicine
Salinas,Sasha,17966932,FMD,Family Medicine
Sampson,Angel,20743775,NPA,Neuropathology
Sampson,Clyde,34285290,FMD,Family Medicine
Sampson,Kristopher,90741632,FMD,Family Medicine
Sampson,Maisie,92806776,IMD,Internal Medicine
Sanchez,Athena,69396376,FMD,Family Medicine
Sanchez,Avah,96754027,FMD,Family Medicine
Sanchez,Colt,85259875,FMD,Family Medicine
Sanchez,Jenna,84807536,FMD,Family Medicine
Sanders,Ainhoa,89733105,FMD,Family Medicine
Sanders,Alberto,70749897,PSY,Psychiatry
Sanders,Roberto,77468761,PSY,Psychiatry
Sandoval,Ailani,40961768,FMD,Family Medicine
Sandoval,Ayan,30804136,NMD,Nuclear Medicine
Sandoval,Beckett,72660929,FMD,Family Medicine
Sanford,Celine,36158961,FMD,Family Medicine
Sanford,Maisie,63259204,FMD,Family Medicine
Sanford,Peter,61476093,IMD,Internal Medicine
Sanford,Vance,38045397,IMD,Internal Medicine
Santana,Calvin,22564784,FMD,Family Medicine
Santana,Danna,73036203,FMD,Family Medicine
Santana,Douglas,47679982,FMD,Family Medicine
Santana,Hayley,43496038,FMD,Family Medicine
Santana,Iyla,97597887,FMD,Family Medicine
Santana,Journi,80418862,FMD,Family Medicine
Santana,Julissa,63136855,PDT,Pediatrics
Santana,Kaylani,84080248,XXX,NOT_MATCHED
Santana,Mateo,29689181,PSY,Psychiatry
Santana,Teagan,58003700,OBG,Obstetrics and Gynecology
Santiago,Amari,36962631,XXX,NOT_MATCHED
Santiago,Jaylin,90618052,FMD,Family Medicine
Santiago,Kai,46390947,ROC,Radiation Oncology
Santiago,Madisyn,74787952,FMD,Family Medicine
Santiago,Quentin,66117088,ORS,Orthopedic Surgery
Santos,Eddie,80425034,IMD,Internal Medicine
Santos,Hana,29159937,FMD,Family Medicine
Santos,Imani,78739193,FMD,Family Medicine
Santos,Kobe,22720870,PSY,Psychiatry
Santos,Lucy,61233479,FMD,Family Medicine
Santos,Summer,48165139,IMD,Internal Medicine
Saunders,Gregory,14008395,IMD,Internal Medicine
Saunders,Josephine,68860732,IMD,Internal Medicine
Savage,Alayna,94165661,FMD,Family Medicine
Savage,Corey,87830970,FMD,Family Medicine
Savage,Elias,15711094,FMD,Family Medicine
Savage,Isabella,91764352,IMD,Internal Medicine
Savage,Karla,29120567,IMD,Internal Medicine
Savage,Yusuf,94165957,XXX,NOT_MATCHED
Sawyer,Alexa,92474027,FMD,Family Medicine
Sawyer,Audrey,21209468,XXX,NOT_MATCHED
Sawyer,Cassandra,25723427,IMD,Internal Medicine
Sawyer,Damian,89841578,FMD,Family Medicine
Sawyer,Dean,37224632,FMD,Family Medicine
Sawyer,Ledger,77747456,FMD,Family Medicine
Sawyer,Regina,12911318,FMD,Family Medicine
